code,name,score,net_income_positive,roa_increasing,roa_current,roa_previous,debt_ratio_decreasing,debt_ratio_current,debt_ratio_previous,shares_not_increasing,shares_current,shares_previous,operating_margin_increasing,operating_margin_current,operating_margin_previous,asset_turnover_increasing,asset_turnover_current,asset_turnover_previous
432320,KB스타리츠,1,False,False,-9.48,1.78,False,74.92,64.14,True,101414.0,101414.0,False,-238.16,69.63,False,0.03,0.04
346010,타이드,1,False,False,-79.31,-50.65,False,175.86,98.7,True,4860.0,4860.0,False,-57.38,-34.48,False,1.05,1.13
215100,로보로보,1,False,False,-0.3,4.2,False,7.19,6.91,True,20348.0,20348.0,False,-11.11,1.4,False,0.4,0.43
402490,그린리소스,1,True,False,2.15,3.65,False,44.99,28.33,False,16532.0,16368.0,False,5.95,20.0,False,0.17,0.23
308100,형지글로벌,1,False,False,-18.29,-4.66,False,54.66,41.66,True,11123.0,11123.0,False,-23.62,-2.07,False,0.45,0.5
384470,코어라인소프트,1,False,True,-57.09,-88.68,False,85.02,26.42,False,13533.0,13049.0,False,-353.85,-285.37,False,0.16,0.26
180400,DXVX,1,False,False,-71.13,-27.83,False,77.35,71.17,False,49219.0,34527.0,False,-63.72,-37.38,True,0.47,0.41
408900,스튜디오미르,1,True,False,0.23,6.14,False,9.84,9.34,False,32706.0,32163.0,False,-10.8,3.88,False,0.4,0.57
476080,M83,1,True,False,3.71,17.59,False,32.49,30.56,False,7785.0,6240.0,False,2.58,10.45,False,0.77,1.3
347850,디앤디파마텍,1,False,False,-30.26,4.29,True,28.62,30.3,False,10568.0,9299.0,False,-219.3,-72.19,False,0.12,0.24
210120,캔버스엔,1,False,False,-17.5,-0.7,False,57.25,19.86,True,23583.0,23583.0,False,-53.12,-2.86,False,0.24,0.61
288980,모아데이타,1,False,False,-4.55,-0.82,False,57.76,45.07,False,34557.0,33682.0,False,-3.78,-1.63,True,0.38,0.34
246720,아스타,1,False,False,-45.35,-28.87,False,51.16,36.08,False,13567.0,13204.0,False,-117.65,-87.1,True,0.4,0.32
361390,제노코,1,False,False,-3.55,2.56,False,60.71,47.36,True,7501.0,7501.0,False,-3.87,2.18,False,0.65,0.83
229500,노브메타파마,1,False,True,-121.74,-135.48,False,63.04,39.78,False,11310.0,11090.0,,,,False,0.0,0.0
308080,바이젠셀,1,False,True,-20.95,-22.1,False,13.82,11.85,False,19264.0,19166.0,,,,,,
159010,아스플로,1,False,False,-1.74,2.76,False,60.49,55.84,True,13335.0,13335.0,False,-2.27,7.36,False,0.6,0.67
456010,아이씨티케이,1,False,True,-11.66,-12.66,False,45.4,6.11,False,13277.0,11105.0,False,-111.29,-100.0,False,0.1,0.15
178320,서진시스템,1,True,False,0.48,3.99,False,59.68,58.37,False,56248.0,37581.0,False,6.29,8.96,False,0.53,0.58
317240,TS트릴리온,1,False,False,-8.49,-3.71,True,56.71,66.45,False,111000.0,96603.0,False,1.3,1.75,False,0.52,0.53
109740,디에스케이,1,False,False,-6.85,2.11,False,19.77,12.46,True,25710.0,27025.0,False,-87.17,-13.57,False,0.14,0.42
310210,보로노이,1,False,False,-44.23,-38.86,True,9.77,14.04,False,18370.0,17399.0,,,,,,
289170,바이오텐,1,False,False,-16.44,-7.23,False,69.86,60.24,False,3577.0,3512.0,False,-16.36,-9.26,True,0.75,0.65
366030,공구우먼,1,True,False,9.22,14.51,False,7.78,4.89,False,22654.0,22618.0,False,16.23,19.81,False,0.6,0.76
174900,앱클론,1,False,False,-33.82,-28.41,True,39.0,40.09,False,17425.0,15530.0,False,-678.26,-400.0,False,0.05,0.06
207490,에이펙스인텍,1,False,False,-2.6,0.45,False,73.16,69.06,True,3600.0,3600.0,False,-2.0,0.39,False,1.08,1.14
228760,지노믹트리,1,False,False,-7.96,-6.78,True,4.9,5.87,False,24362.0,24012.0,False,-637.5,-508.82,False,0.02,0.03
418550,제이오,1,False,False,-4.0,8.85,True,19.86,31.5,False,32018.0,31566.0,False,-6.63,10.48,False,0.37,0.58
306040,에스제이그룹,1,False,False,-1.85,6.4,False,41.27,33.35,True,9866.0,9866.0,False,-1.76,7.56,False,0.82,0.99
950160,코오롱티슈진,1,False,False,-15.2,-12.75,False,34.37,14.75,False,79562.0,72706.0,True,-431.37,-554.05,False,0.02,0.03
285800,진영,1,False,False,-5.15,-3.86,False,39.03,16.26,True,17477.0,17477.0,False,-8.48,-7.77,False,0.5,0.63
420570,제이투케이바이오,1,False,False,-4.72,21.82,True,12.78,19.09,False,5733.0,5574.0,False,10.88,19.65,False,0.92,1.3
347770,핌스,1,False,False,-8.3,2.43,False,34.7,31.56,True,22857.0,22857.0,False,-8.07,3.05,False,0.75,0.99
274090,켄코아에어로스페이스,1,False,False,-3.04,-1.2,True,27.54,61.04,False,12913.0,12784.0,False,-6.26,0.99,False,0.34,0.61
294630,서남,1,False,True,-32.23,-73.38,False,34.71,28.57,False,23979.0,23538.0,False,-321.43,-48.44,False,0.12,0.42
262260,에이프로,1,True,False,0.68,4.91,False,82.37,70.66,False,14468.0,14462.0,False,1.7,6.57,False,0.48,0.96
163730,핑거,1,True,False,1.42,7.18,False,24.41,20.57,False,9366.0,9341.0,False,-0.7,4.45,False,1.13,1.33
445680,큐리옥스바이오시스템즈,1,False,True,-11.47,-17.3,False,31.02,8.48,False,16124.0,16045.0,False,-291.3,-155.88,False,0.07,0.12
296160,프로젠,1,False,False,-4.2,7.42,True,65.0,78.9,False,14185.0,11553.0,False,-2385.71,-918.18,False,0.01,0.01
402030,코난테크놀로지,1,False,False,-30.63,-20.37,False,55.86,34.72,False,11467.0,11422.0,False,-53.61,-45.08,True,0.59,0.51
191600,블루탑,1,False,False,-3.08,1.55,False,72.47,69.03,True,2850.0,2850.0,False,0.89,5.25,False,0.99,1.05
199430,케이엔알시스템,1,False,False,-16.99,-11.66,True,39.57,75.46,False,10868.0,8701.0,False,-41.62,-20.09,False,0.4,0.66
140430,카티스,1,False,False,-9.07,5.34,True,41.28,48.6,False,19102.0,17923.0,False,5.05,6.33,False,0.56,0.76
464080,에스오에스랩,1,False,False,-30.69,23.26,True,18.16,23.26,False,17682.0,15469.0,False,-261.22,-202.44,False,0.13,0.16
115180,큐리언트,1,False,True,-37.35,-42.29,False,8.23,4.95,False,32209.0,26487.0,False,-298.91,-257.78,False,0.14,0.17
225430,케이엠제약,1,False,False,-9.39,-2.57,False,33.47,29.84,True,27887.0,27887.0,False,-17.93,-6.18,False,0.3,0.35
348210,넥스틴,1,True,False,7.38,20.23,False,19.12,16.97,False,10457.0,10278.0,False,23.78,41.34,False,0.44,0.6
290670,대보마그네틱,1,False,False,-19.24,-8.36,False,35.69,28.95,True,7858.0,7858.0,False,-34.51,0.25,False,0.35,0.41
403360,라피치,1,False,False,-9.26,2.97,True,47.53,57.43,False,3449.0,2904.0,False,-9.49,0.0,False,0.98,1.69
246710,티앤알바이오팹,1,False,True,-7.82,-13.43,False,75.33,68.74,False,31059.0,31026.0,False,-271.43,-244.23,False,0.05,0.05
456700,길교이앤씨,1,False,False,-7.25,2.93,False,19.69,17.56,True,900.0,900.0,False,-16.16,1.86,False,0.51,0.79
446840,지슨,1,False,False,-13.91,7.38,False,66.89,54.36,True,86648.0,86648.0,False,-13.24,11.59,False,0.9,0.93
274400,이노시뮬레이션,1,False,False,-13.78,-0.6,False,54.28,43.34,True,7820.0,7820.0,False,-51.61,-1.03,False,0.19,0.39
450520,인스웨이브,1,False,False,-3.61,8.25,False,20.58,19.3,True,14705.0,14705.0,False,-11.84,15.95,False,0.55,0.57
226360,KH 건설,1,False,False,-16.48,-5.36,False,25.05,15.68,False,23757.0,22064.0,True,-3.34,-19.25,False,0.24,0.26
411080,샌즈랩,1,False,False,-4.56,0.86,True,5.36,12.28,False,15249.0,15095.0,False,-44.58,-7.69,False,0.16,0.25
200350,아티스트스튜디오,1,False,False,-25.3,-14.54,True,8.6,21.22,False,9996.0,6473.0,False,-26.74,-18.62,False,0.46,0.82
293490,카카오게임즈,1,False,True,-2.42,-4.04,False,55.31,53.41,False,82866.0,82520.0,False,-6.42,3.05,False,0.15,0.2
431190,케이쓰리아이,1,False,False,-7.41,8.33,True,11.6,18.75,False,7486.0,6044.0,False,-26.62,8.4,False,0.34,0.91
405920,나라셀라,1,False,False,-4.45,-0.84,False,50.7,46.61,True,12878.0,12878.0,False,-4.23,0.23,False,0.65,0.65
351330,이삭엔지니어링,1,False,False,-10.26,-0.66,False,40.18,36.17,True,8289.0,8289.0,False,-6.57,0.1,False,1.0,1.34
453450,그리드위즈,1,False,False,-1.66,3.43,True,22.75,37.12,False,7943.0,6518.0,False,-3.45,1.21,False,0.74,1.08
456190,큐라켐,1,False,False,-1.95,4.79,False,52.6,39.73,True,1754.0,1754.0,False,-7.41,14.49,False,0.35,0.47
418420,라온텍,1,False,False,-23.05,-19.89,False,42.55,40.06,False,30108.0,29547.0,False,-78.65,-20.56,True,0.32,0.3
151860,KG에코솔루션,1,True,False,3.45,3.76,False,52.38,51.47,False,49103.0,36000.0,False,3.11,4.27,False,1.17,1.24
299900,위지윅스튜디오,1,False,False,-20.55,13.88,False,40.85,30.63,True,171049.0,171049.0,False,-14.68,-13.78,False,0.27,0.44
137080,나래나노텍,1,False,False,-9.86,-7.68,False,55.94,45.93,True,11059.0,11059.0,False,-54.7,-28.36,False,0.23,0.31
215480,토박스코리아,1,False,False,-1.41,6.02,False,22.95,19.76,True,9400.0,9615.0,False,2.68,5.97,False,1.05,1.17
234100,폴라리스세원,1,True,False,3.43,4.22,False,18.14,17.97,False,65524.0,54344.0,False,0.59,4.61,False,0.51,0.55
115530,씨엔플러스,1,False,False,-4.36,1.18,False,80.79,67.06,True,67963.0,67963.0,False,-0.0,2.75,False,0.94,1.07
243840,신흥에스이씨,1,False,False,-0.54,2.51,False,60.96,59.07,True,38919.0,38919.0,False,0.55,3.05,False,0.49,0.49
263750,펄어비스,1,False,False,-3.57,5.28,False,30.03,29.47,True,64248.0,64248.0,False,-13.49,-3.59,False,0.29,0.3
225220,제놀루션,1,False,False,-6.76,-4.94,False,24.51,22.75,True,19190.0,19190.0,False,-129.58,-72.45,False,0.07,0.09
298540,더네이쳐홀딩스,1,True,False,2.72,8.18,False,42.78,42.31,False,14766.0,14711.0,False,5.82,12.22,False,0.74,0.86
115450,HLB테라퓨틱스,1,False,False,-10.69,-1.54,False,17.24,14.59,False,84128.0,80424.0,True,-13.84,-16.54,False,0.25,0.26
239610,에이치엘사이언스,1,False,False,-8.18,-1.32,False,3.27,3.21,True,5392.0,5392.0,False,-55.93,-18.36,False,0.18,0.24
172670,에이엘티,1,False,False,-4.23,2.53,False,52.96,45.66,True,8960.0,8960.0,False,-33.24,10.27,False,0.17,0.24
226340,본느,1,False,False,-11.38,0.57,True,36.08,54.52,False,41952.0,35211.0,False,2.47,9.19,False,0.83,0.84
109960,AP헬스케어,1,False,False,-8.36,1.33,False,9.85,9.25,False,200789.0,114152.0,True,6.1,1.25,False,0.05,0.05
122350,삼기,1,False,False,-0.51,1.39,False,72.49,71.23,True,38339.0,38339.0,False,0.94,1.45,False,0.86,0.9
299030,하나기술,1,False,False,-6.46,-1.64,False,59.21,51.4,True,7995.0,8161.0,False,-28.03,-5.25,False,0.39,0.52
136480,하림,1,False,False,-1.48,1.54,False,65.29,63.37,True,106210.0,106210.0,False,2.22,2.86,False,1.54,1.68
303530,이노뎁,1,False,False,-2.37,1.85,False,41.17,27.54,True,7339.0,7339.0,False,-2.19,0.71,False,1.37,1.55
221800,유투바이오,1,False,False,-6.22,1.22,False,23.56,22.76,True,11287.0,11287.0,False,-12.4,-4.22,False,0.56,0.63
206560,덱스터,1,False,False,-10.33,-1.05,False,52.8,31.9,True,25412.0,25412.0,False,-16.57,-0.0,False,0.52,0.79
432720,퀄리타스반도체,1,False,False,-29.84,-19.9,True,20.94,31.94,False,13929.0,11003.0,False,-372.13,-103.7,False,0.1,0.27
225190,LK삼양,1,False,False,-3.46,1.77,False,35.71,23.99,True,50748.0,50748.0,False,-10.0,-2.82,False,0.74,0.98
101730,위메이드맥스,1,False,False,-2.63,1.69,True,16.1,36.95,False,82936.0,33295.0,False,-10.8,5.44,False,0.13,0.54
104540,코렌텍,1,False,False,-0.7,2.73,False,54.64,53.98,False,12786.0,12757.0,False,4.16,7.72,True,0.5,0.49
127120,제이에스링크,0,False,False,-19.85,-14.43,False,54.04,32.22,False,22484.0,18687.0,False,-57.23,-19.63,False,0.29,0.56
121890,에스디시스템,0,False,False,-10.17,17.81,False,39.55,17.81,False,13291.0,12686.0,False,-12.15,4.69,False,1.02,1.46
107600,새빗켐,0,False,False,-11.38,-1.22,False,43.72,36.0,False,4982.0,4862.0,False,-20.46,-10.65,False,0.32,0.47
367000,플래티어,0,False,False,-10.87,-5.97,False,28.35,20.9,False,8388.0,8367.0,False,-23.49,-13.51,False,0.58,0.62
290720,푸드나무,0,False,False,-42.09,-17.27,False,97.96,80.05,False,22290.0,13403.0,False,-14.02,-6.94,False,1.15,1.33
140410,메지온,0,False,False,-26.35,-13.79,False,37.7,33.33,False,29963.0,29607.0,False,-166.28,-45.74,False,0.12,0.34
266170,뿌리깊은나무들,0,False,False,-18.05,-11.74,False,90.25,74.62,False,6592.0,5823.0,,,,False,0.0,0.03
241820,피씨엘,0,False,False,-244.44,-32.64,False,67.13,39.55,False,2782.0,2423.0,False,-2258.33,-191.67,False,0.06,0.14
199730,바이오인프라,0,False,False,-9.73,4.26,False,33.09,27.66,False,4864.0,4797.0,False,-21.43,4.32,False,0.58,0.64
142760,모아라이프플러스,0,False,False,-11.24,16.5,False,34.83,27.09,False,37735.0,32275.0,False,-35.26,-28.57,False,0.25,0.37
245620,EDGC,0,False,False,-33.8,-19.02,False,96.74,77.46,False,138494.0,118025.0,False,-41.18,-10.62,False,0.23,0.51
214610,더바이오메드,0,False,False,-58.35,-42.09,False,52.48,40.78,False,5151.0,4357.0,False,-417.39,-359.26,False,0.08,0.09
162120,루켄테크놀러지스,0,False,False,-7.17,4.87,False,69.35,65.68,False,11157.0,10990.0,False,-16.19,4.42,False,0.46,0.82
424960,스마트레이더시스템,0,False,False,-20.25,-19.54,False,49.84,16.86,False,15652.0,15173.0,False,-144.68,-131.71,False,0.15,0.16
360070,탑머티리얼,0,False,False,-3.95,8.66,False,31.95,23.47,False,8077.0,7984.0,False,-6.79,11.29,False,0.51,0.6
348080,큐라티스,0,False,False,-56.44,-25.3,False,56.22,46.28,False,57963.0,42152.0,False,-4925.0,-1690.0,False,0.01,0.01
358570,지아이이노베이션,0,False,False,-128.38,-68.27,False,36.46,11.81,False,52543.0,52344.0,,,,False,0.0,0.07
331380,포커스에이아이,0,False,False,-22.63,6.85,False,66.05,37.53,False,22725.0,19049.0,False,-8.76,4.37,False,1.2,1.63
376980,원티드랩,0,False,False,-2.39,2.98,False,27.29,25.96,False,9755.0,9457.0,False,-2.18,4.03,False,0.73,0.84
393210,토마토시스템,0,False,False,-5.11,8.8,False,22.16,20.8,False,15615.0,15357.0,False,-15.74,10.53,False,0.61,0.71
450080,에코프로머티,0,False,False,-3.31,0.45,False,42.83,27.63,False,69739.0,68985.0,False,-21.58,0.92,False,0.23,0.86
351870,차이커뮤니케이션,0,False,False,-0.19,8.54,False,67.52,57.08,False,11161.0,11131.0,False,5.95,15.25,False,0.38,0.66
388870,파로스아이바이오,0,False,False,-54.08,-29.97,False,5.1,4.38,False,12946.0,12919.0,,,,,,
365590,하이딥,0,False,False,-51.09,-36.02,False,58.7,41.0,False,144447.0,143524.0,False,-154.24,-81.9,False,0.32,0.4
412350,레이저쎌,0,False,False,-18.68,-0.5,False,37.36,8.48,False,8727.0,8706.0,False,-230.0,-96.67,False,0.09,0.15
365270,큐라클,0,False,False,-25.13,-16.62,False,49.41,39.97,False,15642.0,15621.0,False,-787.5,-101.94,False,0.03,0.15
438700,버넥트,0,False,False,-28.77,-18.31,False,25.34,21.13,False,11145.0,11056.0,False,-276.09,-173.85,False,0.11,0.11
200230,텔콘RF제약,0,False,False,-17.25,9.9,False,45.9,25.28,False,41343.0,39880.0,False,-0.26,2.75,False,0.25,0.26
355390,크라우드웍스,0,False,False,-27.96,-22.38,False,68.69,65.5,False,9458.0,8563.0,False,-97.5,-7.5,False,0.36,0.56
191410,육일씨엔에쓰,0,False,False,-0.78,-0.51,False,60.88,33.5,False,11204.0,11167.0,False,-1.33,3.1,False,0.59,0.74
413630,씨피시스템,0,False,False,-25.42,13.23,False,6.09,5.85,False,40283.0,38703.0,False,15.49,28.64,False,0.45,0.56
223310,사토시홀딩스,0,False,False,-29.46,-5.06,False,40.23,12.45,False,22839.0,15730.0,False,-14.75,-2.05,False,0.61,0.76
456070,이엔셀,0,False,False,-27.29,-11.59,False,13.64,13.64,False,10766.0,7736.0,False,-218.06,-112.38,False,0.13,0.24
352910,오비고,0,False,False,-4.27,0.98,False,11.56,10.24,False,12638.0,12195.0,False,-18.75,-3.31,False,0.36,0.37
139050,BF랩스,0,False,False,-59.09,-0.51,False,48.74,26.78,False,8645.0,8310.0,False,-56.98,-8.39,False,0.43,0.48
311690,CJ 바이오사이언스,0,False,False,-32.93,-25.14,False,21.99,21.51,False,13065.0,9113.0,False,-977.14,-573.21,False,0.04,0.06
399720,가온칩스,0,False,False,-13.58,7.93,False,38.51,34.46,False,11597.0,11488.0,False,-27.44,3.63,False,0.54,1.02
149980,하이로닉,0,False,False,-6.88,10.37,False,12.75,8.47,False,18594.0,18590.0,False,-15.19,15.73,False,0.4,0.43
101400,엔시트론,0,False,False,-4.33,2.4,False,19.18,18.3,False,62162.0,59186.0,False,-6.89,1.11,False,0.75,0.78
419080,엔젯,0,False,False,-7.61,0.57,False,11.52,8.7,False,10565.0,10518.0,False,-103.17,-17.36,False,0.14,0.23
270520,앱튼,0,False,False,-9.3,-5.07,False,60.8,40.67,False,158791.0,130624.0,False,-69.57,-31.86,False,0.09,0.21
357430,마스턴프리미어리츠,0,False,False,-8.03,0.94,False,33.44,32.29,False,30505.0,26764.0,False,-353.12,39.53,False,0.02,0.03
417010,나노팀,0,False,False,-4.19,6.22,False,49.43,36.8,False,19724.0,19154.0,False,-11.73,11.44,False,0.37,0.6
439580,블루엠텍,0,False,False,-4.15,-2.49,False,59.2,50.76,False,33511.0,31951.0,False,-5.18,1.14,False,1.15,1.24
393890,더블유씨피,0,False,False,-4.74,-3.99,False,55.34,46.49,False,33843.0,33697.0,False,-69.03,-22.01,False,0.07,0.18
199550,레이저옵텍,0,False,False,-1.76,0.0,False,32.82,32.55,False,11678.0,11174.0,False,-0.61,13.08,False,0.73,1.15
377480,마음AI,0,False,False,-17.51,-10.07,False,73.24,64.03,False,6239.0,6151.0,False,-91.03,-38.24,False,0.16,0.18
184230,SGA솔루션즈,0,False,False,-9.56,0.11,False,51.54,37.91,False,65717.0,59718.0,False,-9.56,2.6,False,0.41,0.5
317330,덕산테코피아,0,False,False,-10.95,-3.75,False,68.96,64.17,False,20477.0,18377.0,False,-30.29,-6.59,False,0.15,0.18
170900,동아에스티,0,False,False,-1.67,0.16,False,49.07,45.51,False,9353.0,8956.0,False,-3.58,1.69,False,0.5,0.52
380540,옵티코어,0,False,False,-22.04,-13.27,False,51.97,43.36,False,29780.0,28612.0,False,-27.9,-15.59,False,0.77,0.78
361570,알비더블유,0,False,False,-7.01,-3.02,False,57.28,52.86,False,28743.0,28635.0,False,-19.52,-2.41,False,0.38,0.5
